TF,target,importance
ZBTB16,CD3G,0.05129156119437663
BCL6,ADA,0.051256730861345266
TCF7,CHI3L2,0.05122773271547629
STAT3,KLRK1,0.05120990503435025
EGR3,CPA3,0.05120466031155897
STAT4,IL32,0.05108927747111859
BCL6,TRBC2,0.051070957335761114
IRF4,CD247,0.05101892042012581
RORA,GZMA,0.05098252703965099
BCL6,RORA,0.05095272973376921
IKZF1,HLA-DMA,0.050836810267630726
FOXO1,CD1C,0.05077021626818813
POU2AF1,CXCL16,0.05067127203433507
RORA,LY86,0.050585783325909905
IKZF1,IGKC,0.05057928351375387
TBX21,LYN,0.050483103041923806
FOSL1,TARP-refseq,0.05044599290929649
FOXO1,ATF6B,0.05039531725177733
ATF6B,S100A12,0.05037574266331314
PRDM1,CD8A,0.050268216649496905
ZBTB16,CD244,0.050265265450952126
TCF4,CD22,0.050243682860638426
PRDM1,CD6,0.050240300283510377
STAT1,CD2,0.05019970793957705
KLRG1,KIR2DL1,0.05009160711651513
RORA,QPCT,0.050082144397541016
ARG1,NAMPT,0.050052112969989064
LEF1,MZB1,0.05004472962405773
XBP1,IGHG1-secreted,0.050002495840329016
BCL11B,THBD,0.04998370523919871
STAT3,ARL4C,0.04996638521454951
BCL11B,IL12RB2,0.04992521496927693
IRF8,IKZF1,0.04992157016060541
ARG1,JUN,0.049897718219011976
KLRG1,STAT3,0.04981333135957374
PAX5,CD27,0.04979943504415107
RORA,IL1R2,0.049766661246213775
MYC,FAM129C,0.049734589039897324
ATF6B,CLEC4E,0.04973450257452595
FOSL1,LAP3,0.049521625913860744
IKZF2,LAT,0.049452194771475055
IRF4,STAT5A,0.04941939629512641
STAT5A,FOXO1,0.04940171929251129
XBP1,CSF3,0.04931460127823597
IRF4,CXCL8,0.04925744752681849
BAX,THBD,0.049182223588650875
STAT3,IL1B,0.04905193988229384
FOXO1,VPREB3,0.049049933138727735
PAX5,CD7,0.04893340391390386
BACH2,SNCA,0.04889555655407057
EGR3,DOCK8,0.048892850067882986
STAT1,CD3D,0.048872962941295374
STAT4,TCF4,0.048841397899107096
FOXO1,UBE2C,0.04880202533630468
ARG1,CLEC4E,0.04876947709765547
TBX21,DUSP1,0.04874627249873658
RORA,RPN2,0.0487085313472944
RORA,IER3,0.04866092562647858
IRF8,CD28,0.048627181333518586
BACH2,IGBP1,0.0486145778384888
PAX5,FCER1G,0.04860393188075671
IKZF1,JCHAIN,0.048573315785932325
BACH2,HLA-A,0.04854891322026029
ZBTB16,ICOS,0.04847467027533109
XBP1,TNFRSF25,0.04845286440372514
TCF4,CCL3,0.04841564452085755
RORA,IFITM2,0.04834524389881596
BCL6,CD247,0.04833678962846742
RORA,CTSW,0.048334136889124794
FOSL1,CD36,0.04824138324622204
FOXO1,CD22,0.04819311230162565
BCL11B,LAIR2,0.048160897859526756
STAT4,CXCL16,0.04809374274021569
STAT3,IL18,0.04805301625490109
IRF8,ICOS,0.047923401240543236
BACH2,VNN2,0.04790875509435614
BCL11B,NCR3,0.04785619359222683
ARG1,VNN2,0.04781134489519302
ATF6B,ANXA5,0.04778578951280298
IKZF1,CLEC4E,0.04778040455774786
FOXO1,ANXA5,0.047765329954971784
FOXO1,CD300A,0.0477035229851319
BACH2,TCL1A,0.04769401059266882
BCL6,CD44,0.047671294755206414
IRF8,MGST1,0.04758621235760816
BCL6,FOXP3,0.04749777618575788
PAX5,IL7R,0.0474431604893693
STAT3,PRDM1,0.047441849435985145
EGR1,CD38,0.0473926216047983
STAT4,TGFBI,0.04729543302434798
STAT4,ICAM1,0.047282927006170684
STAT6,GNAI2,0.04721432617994633
RORA,CD8A,0.04718587648021532
BAX,TLR2,0.04704746504752149
PRDM1,CD79A,0.04695785780072882
MYC,ICAM1,0.04693396359264301
STAT3,CD244,0.04692830056291132
EGR3,CD79A,0.04686328434956041
JUN,FCGR3A,0.046833167615634705
KLRG1,CCL4,0.04682420401475561
BCL6,THBS1,0.04681904490932759
BCL6,ATF6B,0.04680481543327802
FOXP1,TNFSF10,0.046800374329856786
IKZF1,EGR1,0.0467902899256694
EGR3,C10orf54,0.046786843723912605
PRDM1,BACH2,0.046703568519842295
STAT4,GIMAP2,0.04669152538825704
IRF4,CD244,0.046686986127108254
PAX5,FYN,0.046684155863136505
STAT4,RNASE2,0.046679937623197366
KLRG1,IL2RB,0.04666281351817138
FOXP1,CCL5,0.04663642762719622
ARG1,HLA-DPA1,0.046556546881827594
ARG1,FYB,0.04651976365909133
BACH2,TNF,0.046449768797498237
STAT1,GIMAP2,0.046408584213164086
BCL11B,EGR3,0.046349341064521585
IKZF1,GNLY,0.04624435122370166
STAT1,EGR3,0.04623653301820455
EGR3,PDIA6,0.04621368574296781
ARG1,CXCL3,0.04616495937093044
TBX21,FYN,0.04609386674967969
IRF4,CD7,0.046035794438690214
BCL6,ITGA4,0.046020814931689094
LEF1,TNFSF14,0.04600885713962538
IRF8,ITGA4,0.04599404734170615
FOXP3,IGBP1,0.04582006810038977
BCL6,S100A9,0.04581829436759408
ARG1,STAT3,0.045719529551208976
IRF4,LIPA,0.04559858141545624
PRDM1,IGHD-membrane,0.045586909768119806
ZBTB16,CD69,0.045551248627847006
IRF4,PASK,0.04551644080401131
ARG1,HAVCR2,0.04547190734502135
PRDM1,AURKB,0.04545464575088402
BCL11B,CD79A,0.0452758176136361
STAT6,CD7,0.04522998648006563
IKZF1,TNFSF14,0.04522719519948294
STAT3,DUSP2,0.04514494651535198
BCL6,IL32,0.045112166378042926
XBP1,LAMP1,0.045112094228249126
STAT3,IL18RAP,0.045107563856442115
PAX5,CD48,0.04503682699645718
BAX,EBF1,0.04501685883870148
IRF4,GZMA,0.045014075094823296
STAT3,IGLC3,0.04498509605688911
PAX5,NCR3,0.04498272443174544
POU2AF1,IL4R,0.04489968294065244
FOXO1,CXCR2,0.04486382970521945
IRF8,FCN1,0.04476266202191115
ZBTB16,S100A10,0.04473564817395224
PAX5,CCL3,0.04471862773518106
STAT1,CD3E,0.0446867001782974
EGR3,DUSP4,0.04466959743258699
IKZF2,FOXO1,0.04464121534944294
TBX21,NAMPT,0.04460597223278945
MYC,IL2RB,0.044468920380286756
PRDM1,CXCR4,0.04443407208393838
IRF4,NKG7,0.044402983640799865
KLRG1,KLRC3,0.04438245578202407
RORA,APOBEC3G,0.04434937492968586
RORA,ITGAX,0.044275043024683436
IKZF1,LGALS1,0.04425988692726462
STAT1,RGS1,0.04425745433420082
PRDM1,IKZF1,0.04412836178639952
ZBTB16,IRF8,0.04410962384874374
STAT3,KLRC1,0.044105536098443844
ZBTB16,ITGAX,0.04407506229612146
XBP1,FAM129C,0.043953780006070906
STAT4,EGR1,0.04394525415118574
ZBTB16,QPCT,0.043919267074434984
TCF4,ICAM1,0.04385692562772392
ATF6B,BCL2A1,0.04372519908413143
BCL6,CD8A,0.043723401762373014
IRF8,BCL2,0.04369488550701827
BACH2,LCK,0.043675257588974135
IRF4,BCL2A1,0.043647896118072245
STAT5A,CLEC4E,0.043625796078056216
RORA,IFNG,0.04356564361111569
BACH2,PDIA6,0.04352751843239612
RORA,IRF4,0.04352377461775718
ARG1,CXCL2,0.04345254672662729
JUN,FOXP3,0.04344339106015329
PRDM1,CBLB,0.04342945169119533
STAT4,F13A1,0.04341530304489651
ZBTB16,ARL4C,0.043227167072915344
KLRG1,CD28,0.043065512363099155
STAT4,LIPA,0.04293334743257404
BCL6,CCR7,0.042877835216197896
FOSL1,TNF,0.04285567982245146
TCF7,BCL2,0.04280473362714656
IRF4,FCN1,0.042803710033107456
TBX21,LGALS1,0.0428032490936615
TCF4,LGALS9,0.04279444813599881
FOXO1,CCL5,0.04279159944846833
BCL11B,IGKC,0.042768398428660565
EGR3,IGHM-secreted,0.04272192890863142
EGR1,CD79A,0.04267043622436131
STAT4,IKZF1,0.04264531413458962
PAX5,CASP5,0.04261424764922487
XBP1,BPI,0.04254291468012591
MYC,KLRF1,0.042514209741216155
PRDM1,FYN,0.042504452189595636
TBX21,S100A9,0.042498262163212196
STAT3,MS4A1,0.04247269889802616
TCF4,PRDM1,0.04245718452278065
BCL6,FTH1,0.04245064039203095
ARG1,CD74,0.042448185236688286
BACH2,CXCL5,0.04238961125268622
PAX5,PDIA6,0.04236948753061384
EGR3,RORA,0.04236852259912385
BCL6,CD38,0.04228482028894088
STAT4,IGHM-membrane,0.04227455635022486
PAX5,IER3,0.04224150992852481
FOXO1,CSF2,0.04217582759105044
IRF4,VNN2,0.04215650628067924
PAX5,THBS1,0.042155988591217886
FOXP1,FASLG,0.042052625622968375
ARG1,BCL6,0.04204087633832723
BCL11B,KIR2DL1,0.042028544479531346
BACH2,FAM65B,0.04200175359112519
RORA,IGHM-secreted,0.041963280899835954
PAX5,C10orf54,0.04188843705570691
XBP1,IL2RB,0.0418193548904641
STAT6,CD8B,0.04180576293864524
ZBTB16,FAS,0.0418030056236994
EBF1,ICAM1,0.04179053544836241
STAT5A,IFITM3,0.04174651309906631
TCF4,LGALS3,0.04173507331491286
BACH2,VPS28,0.041717160461171854
FOXP1,GZMK,0.041630289262329305
STAT4,LAT2,0.04162178491439737
STAT3,PAX5,0.041577880413462165
IRF4,CD160,0.041527906339706384
RORA,BIN2,0.04150293514141225
STAT1,LAP3,0.041421783223908916
FOXO1,IRF4,0.041416898264355184
LEF1,BLNK,0.04127688982009875
TBX21,ICAM1,0.04116479393972041
STAT4,TRAT1,0.041158489317446215
BAX,C1QB,0.04110608003293579
TCF4,STAT3,0.04106511360500929
IRF4,TLR2,0.040999964662128095
IRF4,RNASE2,0.040956100585660134
ZBTB16,FUT4,0.04087748790290098
POU2AF1,CD244,0.04078584085797873
ZBTB16,KIAA0101,0.04076008909670259
IRF4,CD300A,0.040656886646358664
STAT5A,CD14,0.040647179838552636
BCL6,IKZF1,0.04061311713316789
BCL11B,PTTG2,0.04059652693086474
PAX5,LCK,0.040489963794917795
FOXO1,KLRC1,0.04045958158726253
TBX21,PSEN1,0.04045681151797068
POU2AF1,STAT1,0.04039458191118134
FOXO1,FOSL1,0.04038332675940832
BAX,CCL2,0.04034447231519701
STAT6,STAT4,0.04030375217873005
IRF4,F13A1,0.04027121751027059
RORA,AQP9,0.040242564704712096
STAT6,IL18,0.04016525469416794
IRF8,BIRC3,0.040149263612256306
FOXO1,CD33,0.040147502291411605
RORA,HLA-DMA,0.040133690800745934
STAT1,PTPRC,0.0401240718582685
FOSL1,TCF4,0.04012372879804166
BACH2,CCL3,0.04010985118499155
EBF1,HLA-DRA,0.040107526704181606
BACH2,SELL,0.040100820614861546
TCF4,PCNA,0.04008669198649046
RORA,HLA-DQB1,0.04006977396623328
ZBTB16,IL7R,0.04006887051953512
STAT1,VPS28,0.04005772216925013
BACH2,CHI3L2,0.04002013181382583
STAT5A,ICOS,0.0399773542849787
RORA,CD52,0.03995014217842879
STAT5A,IGBP1,0.03994349325495012
STAT4,PDIA6,0.03992987402755385
STAT4,CD2,0.03992324336355173
STAT5A,HLA-DRA,0.039916174942486386
STAT6,CD86,0.03982317411736459
KLRG1,CCND2,0.03978321025267572
STAT5A,SLC7A7,0.03973833616490769
STAT5A,FOXP1,0.03972793485356575
IKZF1,CD160,0.03967601673144008
STAT1,YBX3,0.039665577870587804
JUNB,JCHAIN,0.03965830232804569
IKZF1,STAT6,0.03965231010954954
LEF1,VSIG4,0.039562119511806326
TBX21,ANXA5,0.039447236137722004
POU2AF1,PSEN1,0.0393599368253892
IKZF1,CCL2,0.03929177981700698
STAT3,JUNB,0.03921903178861019
RORA,CD74,0.03920557177043009
TBX21,RGS1,0.03919889810984151
STAT4,FUT4,0.03918511198250789
STAT3,IFNG,0.03914489046893958
FOXP1,KIAA0101,0.03911202999782221
RORA,ANXA5,0.039107527973904876
STAT5A,IFITM2,0.03909536969312775
IKZF1,FTH1,0.03900186185835281
STAT4,FTH1,0.0389545486886106
ZBTB16,IGHM-membrane,0.03894462635548049
IKZF1,CD63,0.038846367874844676
BAX,RNASE2,0.03884081072645077
STAT4,IL6,0.03874792022775064
IRF8,PTTG2,0.038727902671249585
BCL11B,TGFB1,0.03869931819564995
ARG1,HLA-DQB1,0.03859571233639883
PRDM1,SELPLG,0.03844583032078067
FOXP1,FCER1A,0.0384051167050957
IRF8,LCK,0.03832072723602288
RORA,FCN1,0.03830927674048779
RORA,UBE2C,0.038259124684890025
STAT1,ICOS,0.03824228201423499
ZBTB16,MS4A1,0.03823275544625662
RORA,CSF3,0.03823103356012814
ARG1,CCL4,0.03817048370843279
EGR1,MS4A1,0.03815782022923346
POU2AF1,MZB1,0.038156383359347186
IRF8,CD3D,0.038135569705890895
ARG1,PAX5,0.038121143704770044
EGR3,JUN,0.03812083500388783
PAX5,GNLY,0.03811742415744769
PAX5,GZMH,0.03811207521018688
XBP1,CD79A,0.038017792352726086
STAT5A,IL1B,0.03793435909934993
IKZF1,CD2,0.037887922735533895
IRF4,IL2RB,0.03786392196333854
IKZF1,PAX5,0.03785282882055179
IKZF1,CD86,0.037838202082630626
BCL11B,CD33,0.03768234142411143
ZBTB16,IL4R,0.037640172764909836
STAT6,CD79A,0.03762719013795779
BCL11B,CPA3,0.037579456328122283
FOXP1,CLEC4D,0.037518341680958085
XBP1,BACH2,0.03745076808311997
STAT5A,BTG1,0.037364420332959995
BCL6,GZMB,0.03728005322201395
ZBTB16,CD8B,0.037263125009332834
STAT4,VPS28,0.03720948919841356
EGR1,RPN2,0.03716802624227896
RORA,CD63,0.03715880407845065
BCL6,CCL4,0.03715205127222273
BCL6,S100A12,0.037144839930774685
STAT3,CTSW,0.03712873750839022
IRF4,CCL3,0.03705753723896505
IKZF1,CD33,0.03702691636989535
PRDM1,FAM65B,0.03697406902671681
EGR1,IGKC,0.03695695949162804
IRF4,PCNA,0.036953574706928546
IKZF2,LIPA,0.03687381967707926
IRF4,IL1B,0.03679745000646389
PRDM1,PAX5,0.03669292745029298
STAT4,TRBC2,0.03668963596068609
JUN,FASLG,0.036644257834065934
KLRG1,NKG7,0.03662345651564364
BCL11B,RNASE2,0.03656261167329794
BCL6,CD24,0.036455044937929525
JUNB,FCN1,0.03642524104261186
EGR3,DUSP1,0.03642166205289088
STAT4,CD37,0.036246021334665035
IRF8,IL4R,0.03623825805978343
RORA,CD4,0.03620671210748483
BCL11B,CNOT2,0.03615244982569405
TCF4,BCL6,0.0360331420852842
STAT1,VEGFA,0.03595174335149149
PRDM1,CD69,0.03594089946057455
IRF4,IL4R,0.03583936106610533
FOXO1,HAVCR2,0.03582672575667517
STAT4,POU2AF1,0.03571033019329281
JUNB,CD38,0.035492448852493294
TCF7,CD8A,0.03544754028295348
PAX5,ARG1,0.035380284236391
STAT4,TIGIT,0.035345713454096796
TCF4,CASP5,0.03532800517358841
PRDM1,STAT4,0.03531513026253127
IRF4,CD2,0.03525851140470071
PAX5,ITGB2,0.03525301576609839
IRF8,C1QB,0.03525189045277986
MYC,CXCR3,0.03519889348917447
EGR1,NKG7,0.035144033762448096
BCL6,IL18RAP,0.03506516060647949
ZBTB16,HLA-DQB1,0.03505816531678606
KLRG1,IFITM3,0.03500850268817021
STAT4,SLC7A7,0.03497053749329347
XBP1,IFNG,0.03493885103079997
ARG1,ANXA5,0.03492857701312055
TCF4,LGALS1,0.0349248831904236
ARG1,IGHD-membrane,0.034922178815178756
PRDM1,SELL,0.03487003307265263
EGR1,IL12RB2,0.03484813483559436
BACH2,PRDM1,0.034697534327781505
STAT3,QPCT,0.034689264644748974
STAT3,GIMAP2,0.034666159447091
BCL11B,TBX21,0.03462356226382354
IRF4,FTH1,0.034615675954604484
EGR3,MCM2,0.03460417933299832
ARG1,CD7,0.03458776511884814
IRF4,CCL20,0.034586011254114715
PAX5,KLRC3,0.034542400218849786
RORA,CLEC4E,0.034539760600715036
BACH2,GNAI2,0.03452073215821274
PAX5,TCF4,0.03451820181322492
XBP1,TNF,0.0345112624452027
ARG1,LEF1,0.03445697139062526
ARG1,GNAI2,0.03445139506104724
FOXO1,TRDC,0.03444982122926914
FOSL1,HLA-DMA,0.03441065210285537
PAX5,S100A9,0.034300586791728815
FOXP1,TLR8,0.034229556706702836
ZBTB16,CD22,0.03422738546348766
BCL6,PIK3IP1,0.03420974990773193
TBX21,CBLB,0.034113423555003415
BACH2,TNFRSF25,0.03410054527899251
BACH2,IL32,0.03393515412958336
EBF1,IGKC,0.03393245880395514
TBX21,ARG1,0.03388528333665933
ARG1,JUNB,0.03387712544246735
XBP1,CCL4,0.033869988961939275
IRF8,TXK,0.03386908440413088
ARG1,F13A1,0.03385383453781519
TCF7,FYB,0.03384874859991533
FOXO1,IL6,0.03384294512318556
XBP1,CD5,0.03378321416491349
ARG1,CD48,0.03358042504131896
EGR3,BPI,0.03354171909145986
PAX5,CD3D,0.033503544837963375
BCL11B,LAT2,0.03350164838068194
STAT3,CXCL1,0.033451023468652065
BACH2,PCNA,0.03345070094661034
POU2AF1,CD69,0.03340455937408945
ZBTB16,F13A1,0.03340297964120885
STAT5A,SNCA,0.03339652893007201
PRDM1,BAX,0.03333397218620159
STAT3,LGALS9,0.0333318961278641
BACH2,CASP5,0.03332670689653986
IRF4,TXK,0.03329636884092115
PAX5,NAMPT,0.033276484975549935
BACH2,TNFSF13B,0.03325945861676268
STAT1,ZBTB16,0.03324421173419268
PRDM1,CD2,0.03322178010248727
FOXO1,TGFBI,0.033213304886084406
PAX5,CD2,0.03319782885890358
PAX5,FAM65B,0.033190532539458514
STAT1,SLC7A7,0.033184294557001476
KLRG1,SELPLG,0.03311923702447155
STAT3,HLA-DPA1,0.033079061600210236
ARG1,CD3D,0.03292600438089592
PRDM1,MGST1,0.03288142887641369
STAT1,SNCA,0.03288122881434259
PRDM1,KIT,0.0327870312596779
STAT4,BCL2A1,0.03277769012033258
RORA,LGALS9,0.03276521439660491
STAT3,CD63,0.03273794611520082
TCF7,BCL6,0.032706000789304274
ARG1,CSF3,0.03269528214748597
POU2AF1,TCF4,0.032673897306040145
TBX21,CXCL3,0.03263177048113583
IRF4,EGR1,0.03250318900600867
BCL6,TGFBI,0.0324500637220143
BCL6,TIGIT,0.03244589738879577
KLRG1,CST7,0.03237688379289621
FOXO1,CD27,0.03237515723591177
BACH2,CD69,0.032370180285005996
ZBTB16,KIT,0.03236123190601898
RORA,TBX21,0.032327338859555674
ZBTB16,IKZF1,0.032309241960193226
STAT3,PDIA4,0.03228842917843121
STAT5A,CXCL16,0.03224085995735608
TBX21,TCF7,0.032187993204927184
STAT5A,CXCR4,0.03218411803900317
LEF1,ATF6B,0.03218083919047305
RORA,CSF2,0.032131885006941974
RORA,CD34,0.032127972987725475
PAX5,FYB,0.03211441798376318
IKZF1,C1QB,0.03202230193527877
IRF4,LAT,0.031969802533271856
BACH2,PIK3IP1,0.0319675860788886
ARG1,HLA-A,0.03196108814250754
FOXP1,FLT3,0.0319375724330968
PAX5,BIN2,0.03186773131324419
IRF4,THBD,0.03186624202179396
TBX21,CXCL16,0.031830084998935554
PAX5,CCL4,0.03179334757182364
ZBTB16,THBS1,0.031787504714952175
STAT5A,LEF1,0.03174188011018028
STAT4,KCNE3,0.03174162453562954
BAX,SLC7A7,0.03171444496397227
EGR1,CLEC10A,0.03169578075777537
STAT1,FTH1,0.0316744425246167
ARG1,LYN,0.03164232829298637
PRDM1,CD36,0.031614958535606634
ZBTB16,CBLB,0.03159894527973212
PAX5,IL32,0.03159735194481604
BCL6,GAPDH,0.03145666104991913
STAT1,BIRC3,0.03142641502396835
RORA,CD160,0.03140453063040853
BACH2,CD79A,0.03138634598094824
RORA,CD27,0.03138324170688957
MYC,RNASE2,0.031327794825513185
FOXO1,TREM1,0.03117576182566992
ARG1,TRBC2,0.031155216221987317
STAT3,CD300A,0.03115374194814845
EBF1,IL4R,0.031139001067701805
ZBTB16,ENTPD1,0.031128233768242832
ZBTB16,CD6,0.031101672749826427
ARG1,CD300A,0.031084360021097976
POU2AF1,PRDM1,0.031072655756068265
ZBTB16,IGLC3,0.031035961012165877
STAT4,IGBP1,0.03100734059447191
PRDM1,THBD,0.030928261567428818
RORA,TNFSF13B,0.030914735913934673
JUN,S100A12,0.030899749515217755
BCL6,TYMS,0.030889336958051416
STAT1,DOCK8,0.030862030478678144
PRDM1,TCL1A,0.03083463526397603
BCL6,IGBP1,0.030819411653998287
STAT3,CCL4,0.030789883776088336
IRF4,DPP4,0.0307836941677371
BACH2,ITGA4,0.030776095872645404
KLRG1,GIMAP2,0.030767351320998275
FOXO1,TYMS,0.030755215715018394
TCF4,CXCR4,0.030731375732948214
TCF4,IFNGR1,0.03073111944810478
ZBTB16,ITGA4,0.030726208114797062
STAT4,CTLA4,0.030679916002181836
TCF7,TRAT1,0.03067614379867904
ARG1,BAX,0.03062846007873383
BCL11B,CCR1,0.030603392188455238
IKZF1,IRF4,0.030574870613705653
STAT5A,FCER1G,0.030533701533603613
LEF1,CXCR5,0.03038446362553009
IKZF1,TLR8,0.03038087133540141
XBP1,IGHD-membrane,0.030324595272090974
ARG1,XBP1,0.03024935178848275
IKZF1,EGR3,0.030205452675351397
KLRG1,FCER1G,0.03020498713899579
IRF4,BIRC3,0.030172722384602998
STAT1,HLA-A,0.030165252439626717
BACH2,CD3G,0.030024904004044776
STAT4,MCM4,0.03001762798827566
TCF7,CD3G,0.029988991188585532
FOXO1,CD244,0.029961886408189475
PAX5,NINJ2,0.029954536018832432
TBX21,FTH1,0.02995197698386829
KLRG1,CTSW,0.029941653594398984
IRF8,TNFSF8,0.029932498777573
IKZF1,FUT4,0.029875010209331733
EGR3,HAVCR2,0.029863734554225117
IRF8,STAT6,0.02980842241735972
STAT3,EGR3,0.029754056051657013
ARG1,SELPLG,0.029675872761355984
TCF4,ITGAE,0.02966952584027928
BCL6,CXCL1,0.02965992640187097
BCL11B,ENTPD1,0.02960313844615055
FOXO1,CST7,0.029602551529968206
ARG1,MCM4,0.029563574725196048
STAT5A,TCL1A,0.029471356612859125
TCF7,GZMK,0.029419737464191083
PAX5,GZMB,0.02933516893011288
ARG1,TNFSF10,0.029294693102248155
STAT3,TREM1,0.029256283301677177
BACH2,TRDC,0.029249352362076205
STAT5A,AQP9,0.02924096937244105
TCF4,BTG1,0.02920290757205663
IRF4,QPCT,0.02912040190675263
EGR1,IFITM2,0.029090545108988522
PRDM1,IL4R,0.02906824706999548
FOXO1,FASLG,0.02903042378867248
FOXO1,GZMB,0.0289944485487792
STAT4,RNASE6,0.028971961076736656
IRF8,FASLG,0.02893575470924651
STAT1,GNAI2,0.028899099164770115
BCL11B,CXCR3,0.02881594465902449
PAX5,TXK,0.02880084197673486
TBX21,CD8B,0.028787797177065772
BCL11B,IGHG1-secreted,0.028741862182322685
FOXO1,GZMA,0.028691910051612653
STAT3,AQP9,0.028621065111027855
STAT1,BIN2,0.028595205405537942
ARG1,FYN,0.0285333393715053
TCF7,TRBC2,0.028492701835884624
FOXP1,MGST1,0.028484059061941402
FOXP1,IFNG,0.028454895633541998
KLRG1,CD69,0.02844282329461309
ZBTB16,CD52,0.028412110406241423
BACH2,TRAC,0.028399361396456307
FOXO1,CD34,0.028393301326603133
KLRG1,EGR1,0.028354076498203387
MYC,PDIA4,0.02826468011863353
IKZF1,CTSG,0.028224896399776992
PRDM1,CSF3,0.02821067792240444
BCL6,LY86,0.02816629579939631
TBX21,LAMP1,0.028085185475017645
STAT5A,CD37,0.028083050200052147
BACH2,KLRC3,0.028052915690895738
BACH2,GAPDH,0.028034975772414834
STAT4,HLA-DQB1,0.027980014005163967
STAT5A,CD3G,0.02796628638204191
ARG1,IL18,0.02790766440312617
KLRG1,IL4R,0.027849307104385632
XBP1,FOXP3,0.02780232718158614
BCL6,IFNG,0.027773759501593186
STAT5A,ALAS2,0.027764561806427182
STAT4,FCER1A,0.027732034983574815
BCL6,MGST1,0.027635389908821376
TCF7,IL4R,0.027613081864483736
ZBTB16,IFITM3,0.027606169772384438
FOXP1,ITGAM,0.027535696763215753
IKZF1,KIT,0.02752906565096673
FOSL1,CD8A,0.027511223503319422
IRF4,ITGB2,0.027493527166338197
STAT4,CD163,0.02748959954787942
MYC,STAT6,0.027410881766734514
LEF1,JCHAIN,0.027371118828206992
IKZF1,IRF8,0.027354239169511654
ARG1,IFNGR1,0.027331484108586445
STAT1,BCL2A1,0.02731603045506148
FOXO1,ICAM1,0.0272670256023725
BCL6,TNFSF13,0.027227487477598546
EGR3,IGHD-membrane,0.0271993935435775
ARG1,PIK3IP1,0.02702061357784077
FOXO1,MCM4,0.026964722430245662
JUNB,KIAA0101,0.026940112509933688
STAT3,PRF1,0.02692799803592409
BAX,CD9,0.02688794164530349
IRF4,CD28,0.02687984677021743
EGR3,CD8B,0.02687609886395082
KLRG1,GZMA,0.02673026012259256
BCL11B,TOP2A,0.026642543888363318
KLRG1,HAVCR2,0.026638674772330093
FOXP1,TIAF1,0.02662451771426616
IRF4,DOCK8,0.026542394584223968
STAT5A,SELPLG,0.026472194581688795
STAT1,IL4R,0.026424281636267
BACH2,CD8A,0.026418638660229168
STAT4,CD34,0.026416418340664653
TCF7,BCL11B,0.02639570962921008
STAT5A,PRDM1,0.02638531708242199
FOSL1,GIMAP2,0.026369342192055282
STAT1,FYB,0.0262850701346112
FOSL1,TOP2A,0.026277122616493065
TBX21,CD14,0.026266455220042468
TBX21,PCNA,0.026258736982238306
BCL6,MYC,0.02625168847078628
RORA,NKG7,0.02622772264339452
POU2AF1,FOSB,0.02615354228484379
ZBTB16,GAB2,0.026130081491032266
ARG1,C10orf54,0.02611807818136024
BCL6,HLA-DQB1,0.02604939378259412
EGR1,TMEM97,0.025932247570770364
TBX21,CD36,0.025793133253472
FOXO1,IL18,0.02577438572243456
STAT4,TNFSF8,0.025662855827493485
EGR3,STAT1,0.025656662846564288
EGR1,GZMA,0.02562832057988736
POU2AF1,IL1B,0.02559563165998872
POU2AF1,AQP9,0.025504773893940385
IRF4,LTA,0.025421348236846705
PRDM1,GZMK,0.02539886306598301
JUN,IL1B,0.025386492223668157
RORA,GNLY,0.025374753767981106
IRF4,CD6,0.02537274278138791
TCF7,TRAC,0.02535749885094403
STAT6,C10orf54,0.025354537561623137
IRF8,FAM65B,0.02533563873229166
STAT3,FASLG,0.025332730852921707
STAT4,MZB1,0.02531155452744353
STAT5A,CXCL8,0.025238325166854387
TCF4,CTSG,0.02523413814919091
TCF7,CASP5,0.025198508550644715
POU2AF1,CD63,0.025142789315727526
IRF8,ADGRE1,0.025110231991896374
ARG1,BACH2,0.025078325502741593
FOSL1,RORA,0.02505874011118956
BACH2,AQP9,0.025045994540510888
STAT5A,CD44,0.025041239171162927
PAX5,CD8B,0.02499004605504926
BCL6,JUN,0.02491632946599686
MYC,THBS1,0.02491613271226762
FOSL1,ALAS2,0.024914909966176655
BAX,BCL2A1,0.024867505572352497
FOXP1,FOSL1,0.024854791678730743
IKZF1,MS4A1,0.02484909611631068
PAX5,GZMA,0.024838637713019314
ARG1,TBX21,0.024797035544938093
STAT4,IL1R2,0.02478602306303823
ARG1,CD5,0.024782988610730652
IRF4,TNFSF8,0.02475869371426284
STAT5A,FAS,0.024718200190227742
ARG1,CD247,0.02471055236487439
EGR3,KLRK1,0.024685175227930803
ZBTB16,CXCL8,0.024624519069504608
STAT4,GAB2,0.024610079993123455
STAT4,CD4,0.024609552329635635
STAT5A,SLC25A37,0.024607109579516725
BCL11B,CD38,0.024604664245531704
FOXP1,JCHAIN,0.02455204812941611
IKZF1,THBD,0.024530140467155855
FOXO1,MS4A1,0.02451627484251688
STAT3,CCL20,0.02450061611854227
STAT1,TNFSF8,0.024434028973321895
EGR3,KIT,0.024431431082057684
TCF4,TLR2,0.02435807513860729
PAX5,BCL6,0.024272974951236218
STAT3,TRAC,0.024249065270139192
ARG1,FOXO1,0.024246939647991763
ARG1,CD6,0.02422663659646705
BCL11B,CD244,0.024167252163758198
